ANNO,Sperimentatore,SITE,REPLICA,Sricoprimento,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,H1,J1,SS1,SS2,SS3,SS4,SS5,SS6,SS7,SS8,SS9,SS10,SS11,SS12,SS13,SS14,SS15,SS16,SS17,SS18,SS19,SS20,SS21,SS22,H2,J2
2022,Gloria Metti,C,11,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,60.00,0.00,0.7062677,,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Annalisa,C,12,7,2.00,0.00,0.00,0.00,20.00,4.00,0.00,15.00,0.00,10.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,1.00219,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Lorenzo savese,C,13,4,0.00,0.00,0.00,0.00,2.00,7.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.169689,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Letizia Ripa,C,14,7,0.00,2.00,0.00,12.00,0.00,25.00,0.00,0.00,0.00,3.00,70.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.7767758,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Letizia Ripa,C,15,9,3.00,2.00,0.00,21.00,0.00,6.00,0.00,31.00,0.00,12.00,100.00,3.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7693405,,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Roca Benedetta,C,16,7,0.00,0.00,0.00,18.00,0.00,2.00,0.00,30.00,0.00,18.00,25.00,6.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.9317258,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Annalisa,C,17,7,0.00,0.00,0.00,24.00,30.00,2.00,0.00,2.00,30.00,0.00,0.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.8662178,,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Fabiola Cecchini,C,18,4,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,20.00,12.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.9396314,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Fabiola Cecchini,C,19,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.8518232,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Lorenzo Savese,C,20,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8.00,0.00,0.50,0.00,7.00,0.00,0.00,0.00,4.00,0.00,0.00,18.00,0.00,1.00698,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Roca Benedetta,C,21,6,0.00,20.00,0.00,12.00,0.00,2.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,2.00,0.00,0.7635802,,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Chiara scandellari,C,22,7,0.00,8.00,0.00,15.00,20.00,0.00,0.00,5.00,0.00,6.00,10.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.026301,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Chiara scandellari,C,23,8,15.00,20.00,0.00,10.00,20.00,0.00,0.00,10.00,10.00,4.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.029503,,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Lorenzo Savese,C,24,4,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.148248,,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Lorenzo M.,C,25,9,0.00,0.00,0.00,20.00,20.00,0.00,0.00,10.00,0.00,1.00,16.00,6.00,0.00,6.00,0.00,10.00,0.00,0.00,1.00,0.00,1.019602,,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Lorenzo M. ,C,26,8,2.00,3.00,0.00,0.00,15.00,15.00,0.00,30.00,0.00,20.00,0.00,0.00,0.00,20.00,0.00,10.00,0.00,0.00,0.00,0.00,0.9777991,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Lorenzo M,C,27,10,4.00,3.00,0.00,20.00,10.00,15.00,0.00,8.00,6.00,15.00,0.00,0.00,1.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,1.065128,,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Lorenzo M,C,28,6,2.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,1.00,15.00,0.00,0.00,8.00,0.00,10.00,0.00,0.00,0.00,0.00,1.019572,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Riccardo Brusa,C,29,8,0.00,2.00,0.00,0.00,0.00,2.00,0.00,8.00,5.00,0.50,0.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,3.00,0.00,1.154954,,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022,Tollardo/Cecchini prova,C,30,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,1.00,0.00,0.00,10.00,0.00,1.082443,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Elena Manfredini,A,1,7,1.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,69.00,0.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.6293669,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Elena Manfredini,A,2,5,1.50,0.00,0.00,0.00,0.00,3.50,0.00,0.00,10.00,0.00,49.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7860535,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Elena Manfredini,A,3,6,1.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,1.00,0.00,23.00,0.00,25.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.9085509,,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Serena Ghirlandi,A,4,6,0.20,0.00,0.00,0.00,0.00,1.00,0.20,0.00,5.00,0.00,27.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8991126,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Serena Ghirlandi,A,5,5,2.70,10.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,28.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.9263259,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Michael Casadei,A,6,3,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8302681,,9.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Michael Casadei,A,7,3,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4873146,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Michael Casadei,A,8,3,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7156206,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Tommaso Pasolini,A,9,4,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,25.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.9079137,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Tommaso Pasolini,A,10,5,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,30.00,0.00,15.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.8755395,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Giorgia Marzolla,A,11,4,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,16.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.027086,,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Giorgia Marzolla,A,12,5,2.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,3.00,15.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.9283966,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Viviana Russo,A,13,3,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.5224202,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Viviana Russo,A,14,5,5.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,4.00,50.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7817057,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Margherita Magnani,A,17,2,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.9324233,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Margherita Magnani,A,18,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,31.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7471624,,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Francesca Rimini,A,20,5,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,40.00,0.00,16.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.7503013,,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Alex Baggio Morano,A,22,6,6.00,0.00,0.00,0.00,5.00,60.00,0.00,0.00,1.00,0.00,10.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.756337,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Alex Baggio Morano,A,23,5,4.00,0.00,0.00,0.00,5.00,70.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.695917,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Alex Baggio Morano,A,24,5,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,60.00,0.00,8.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.6759474,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Simone De Caprio,A,25,8,0.40,2.00,0.00,0.00,2.00,10.00,0.00,0.00,8.00,0.00,40.00,0.00,3.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.8871537,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Laura Bronzetti ,A,27,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7473363,,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Laura Bronzetti ,A,28,3,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,1.10126,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Camilla Campacci,A,29,3,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7248744,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Camilla Campacci,A,30,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,50.00,0.00,34.00,2.00,4.00,0.00,0.00,0.00,0.7768566,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Chiara Frigieri,A,31,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92779,,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Chiara Frigieri,A,32,4,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,16.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.022799,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Chiara Frigieri,A,33,4,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.9148574,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Chiara Frigieri,A,34,5,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,35.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8529034,,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Giada Bernardini,A,35,4,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,16.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.023562,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Ilaria Palmeggiani,B,1,5,0.60,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,64.00,0.00,0.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.6161885,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Ilaria Palmeggiani,B,2,4,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,1.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.7228639,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Simona Salandra,B,3,6,24.00,0.20,0.00,40.00,0.00,32.00,0.00,0.00,2.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8303405,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Simona Salandra,B,4,5,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,12.00,0.00,0.00,0.00,16.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.9961875,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Valentina Leone,B,5,4,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7312031,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Valentina Leone,B,6,5,13.00,4.00,0.00,3.00,0.00,0.00,0.00,0.00,37.00,0.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8082441,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Valentina Leone,B,7,5,1.00,7.00,0.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00,0.00,0.00,0.70,0.00,0.7134821,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Lorenzo Beltramini,B,8,5,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,17.00,0.00,67.00,0.00,4.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.7206796,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Lorenzo Beltramini,B,9,4,1.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5345619,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Lorenzo Beltramini,B,10,5,4.00,30.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8904265,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Alessandra Leanza,B,11,8,2.00,0.00,0.00,54.00,0.00,12.00,0.00,0.00,8.00,0.00,64.00,5.00,15.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.8219385,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Sara Belas,B,13,6,5.00,0.00,2.00,95.00,0.00,0.00,0.00,0.00,2.00,0.00,40.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.6277341,,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Sara Belas,B,15,5,2.00,0.00,0.00,56.00,0.00,0.10,0.00,0.00,34.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.6959246,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Gabriella Bifulco,B,16,5,20.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,40.00,9.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8405188,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Gabriella Bifulco,B,18,7,2.00,0.00,0.00,30.00,0.00,8.00,0.00,0.00,0.00,0.00,30.00,8.00,16.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.917021,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Barbara Vicinanza,B,19,4,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,25.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8596718,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Barbara Vicinanza,B,20,4,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,20.00,0.00,35.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8399106,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Simone Savi,B,22,3,1.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.7679586,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Simone Savi,B,23,4,1.00,0.00,0.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,58.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.6826737,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2023,Dario Lombardi,B,25,7,7.00,30.00,0.00,30.00,0.00,0.00,0.00,0.00,2.00,0.00,12.00,0.00,10.00,0.00,80.00,0.00,0.00,0.00,0.00,0.00,0.8064555,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
